Package Name,Reviewer Name,Review,Rating
com.textra,Kaushal Jain,There are some features that are missing 1. Sms received on which sim should be shown on notification panel itself. Currently only sms content and time is shown. This feature would be very handy to get hold of information. 2. There should be option to fix certain chat window to top. I know pin option is there but if we have more than 2 pin chats then within that it arranges the windows by using time it received. We should be given option to choose the sorting. Rest all is good!,5
com.textra,Ann Blair Humphries,"Easy to use, no restrictions on group size, banner ads at top of page are not intrusive.",5
com.textra,Bobbie Morrow,I can't see my messages,1
com.textra,Glen Greenwood,It works well and there are regular updates. I've had it for over 5 years - it works!,5
com.textra,Sher Parker,"This messaging app is hands down the absolute best one! It has so many EXTRA things for a messaging app. I'm very tempted to tell people some of the extra things this app can do but I would like to encourage everyone who reads this to download Textra and after you get acquainted with all of the great things you're going to discover, then you can leave your own great review. Btw Delicious is always adding new stuff and fixing a problem that usually google instigates L O L! ðŸ˜‰",5
com.textra,A Google user,"Very easy to customise to your own preferences, it's that good I paid for the advert free option",5
com.textra,John LoBasso,Great app that I have been using for years that's always up to date. The only feature I can think of that's missing is the option to set a location when saving pictures.,4
com.textra,Google User,This app allows tracking from multiple companies and that is why I lowered their rating. Install Duck Duck Go and see for yourself.,3
com.textra,D One,Going premium guaranteed!!,5
com.textra,A Google user,"Very well done, intuitive, clear and good customer support. Delay send is a plus. Con: No single swipe. Have to swipe then tap the trash can. Â¯â \â (â Â°â _â oâ )â /â Â¯",3
com.textra,onemoretime,"great option to text...no problems, non-intrusive, really appreciate having",5
com.textra,Michael Lu,Great functionality within the app. Wish the color customization offered a gradient style option. Sometimes the all solid colors in a group chat can be jarring,5
com.textra,James O'Toole,I've had this app for well over a decade and this wasn't a problem until recently but the app blocks me from sending text messages that a larger than 6 or 7 lines it is becoming annoying and making me think that I should change apps. which is a shame because it has been my texting app longer than I have had kids,3
com.textra,PB,"Great app, easy to use, love the colours, i had one problem with it ,emailed textra help,had it fixed in a couple emails within 10 mins ,great back up service,i will highly recommend this instead of your default messaging app on whatever phone you have # Review march 23, I have been using this app for 4 years now ,still the best always updating, I do especially like one of the newer updates the ""KEEP"" message very handy and useful, for me anyway still highly recommend this app",5
com.textra,Kathy Johnson,I really like this app. The updates are great and they add more features all the time..,5
com.textra,Rachel T,Been using this app for a very long time never given me any problems until the latest update... I open my message and it throws me out over and over can not respond to my textsðŸ¥´,2
com.textra,Michelle Brown,Too many steps to do simple customization unlike your regular texting Apps. Other than that... So far so good,3
com.textra,Steven Crawford,I tried several SMS/texting programs. This is the most robust. I'm very happy with the quality of the service and the product.,5
com.textra,John Wright,Good app. The ads don't interfere with texting. usually appear at the top of the screen and don't prove difficult to x.,5
com.textra,Tristie Kenna,"Overall I really like this app, however, recently it started limiting the amount of characters I can send in one message. I get delivery failures unless I break up messages into a sentence or couple of short sentences. Pictures won't send either.",3
com.textra,A Google user,Still using the paid version of Textra - 5 years and counting! This is installed on my Pixel 7Pro and I'm loving the ease of using it. Very customisable and can be easily used by anyone even without being tech savvy.,5
com.textra,Kevin Wilhelm,"Having tried all the top rated SMS MMS apps... IMHO Textra is absolutely the Best of the best!! Clean... simple... yet powerful interface loaded with features and easily customized. The one and only time that I had questions pertaining to updated features, my email was answered almost immediately with a professional... courteous and informative response that answered my question in detail.",5
com.textra,Katie Lynn Jarvis,Love this app!,5
com.textra,Chetachi Okereke,It was great up until recently. Now has stopped loading group chat messages.,3
com.textra,Devin Crumley,"Been using pro for years, and I love it!",5
com.textra,lisa vaughn,"Love that I can change the color of each person's text. Only feature I wish it had was Archive Option. So I don't have to delete the messages, but I don't have to look at old conversations on a day to day.",4
com.textra,Keith Turner,Able to put a signature line. Works fantastically,5
com.textra,Mandy Taylor,"I've loved Textra. easily customizable, you can produce scheduled messages and set specific notification tones per contact. It's super cool",5
com.textra,Angi Angi,easy to use,4
com.textra,SM KTF,Simple and easy to use,5
com.textra,Bill Webber,"I had given this 5 stars but had to change it. Don't get me wrong, the features are great and there is so much you can do with it. The issue i have is when you are in DnD mode, my favorite contacts will not give me a notification. It use to work but after one of the updates it stopped. They said it would be fixed in an update, I've had several and still doesn't work. (it works with every other messaging app though)",1
com.textra,Joshua Holland,"Video sending doesn't work again for some reason. Also, I don't like the bot taking up a valuable slot. I don't care what it has to say.",2
com.textra,John Atkinson,"look no further as this is the best text app I've ever used. it's customizable to the nth degree, extremely easy to use, quick and also encrypted from what I understand.",5
com.textra,Lambros Katsaros,Legacy icon not appearing on Samsung Galaxy S22 Ultra. Please check snd correct it. Thank you in advance.,3
com.textra,Larry Hall,"The 4.3.9 update makes forwarding text to text more difficult. The 'contact' favorites idea is not useful if your contacts are listed with home/work/mobile #s because all three show up when only the mobile # is relevant. If you have 5 primary contacts this means the Fav list has 15 entries to sort through to find the one you want. Also, Textra does not show up as an selectable App when forwarding, yet the default phone App does? The previous version of was easier and faster for forwarding.",5
com.textra,Goddess of Love,"Assigned specific notifications to favorite individual; only plays notification sound assigned to phone not textra app. I have checked each notification and they are working fine, plays when assigned to phone and when and when assigned in textra app; not when receiving text message via textra app.",1
com.textra,Arnold Dawinan,Excellent,5
com.textra,S H,Easy to use. Always update for any issues or bugs.,5
com.textra,C Thompson,"I've used this app for a while now. Tried other texting apps, but this one is the best of the bunch.",5
com.textra,Robert Williams,Unable to send texts,1
com.textra,Guillermo Franco,"Great app, doesn't slow down my phone like another SMS app I was using! Easy to use and customize! Been using since my S20, love that they update frequently and customer service was fast if needed!! Still 5 stars currently on S23 plus",5
com.textra,zach wilson,I enjoy this app and the customizations it offers.,5
com.textra,Jason Spittz,"Textra pro version is a good messaging application but if the update was issued on the 10th of March, why did Google play store release it on the 16th of March 6 days after the initial release date?",5
com.textra,Christopher Parzyck,"Solid texting app, integration with Pushbullet is the main selling point for me, makes texting from the desktop or laptop very convenient.",5
com.textra,Bobs â€œtheOneâ€ Hernon,"Starting to annoy me. I keep getting silent notifications about quick reply when there's no new message to reply to, and I turn off the notification multiple times but it never stops notifying me about nothing. Now it's failing to get MMS on a regular basis. Still, the product is better than Motorola's built-in garbage. But top ramen is better than stone soup, too. Whoop-dee-doo! And no, Delicious. If you can't afford to hire testers, you certainly can't afford me.",2
com.textra,Kim Lala,Great color options!,5
com.textra,Timothy Stanley,Great so far,5
com.textra,SpecialT 804,"Love this app!! So fun and customizable. 3 years later, I still love this app!",5
com.textra,Dr Mark Helfand,"This is definitely a 5 star app. It works flawlessly and they are constantly improving it. Obviously, how an app works is important, but without support it's a loser. This app works great and their support is excellent too. Try it, you won't be sorry.",5
com.textra,Wayne Smith,Great to have an icon 'asking' to confirm deletes,5
com.textra,mia youa,I can't send text or sms now after last update. Keep getting sending errors. I have Textra pro version for years. I never had any problems until now. I have to use my phones built-in text messaging app just to send a simple text. This is a Galaxy S8 phone. Please fix ASAP. Thank You.,3
com.textra,Josh Sutterfield,"They clickjack to sell ads (update: worse now). App is decent, but it's lame to click a text and have an add slip under your thumb. Update: The clickjacking has worsened. The Ad Position solution is no longer honored. Ads appear randomly in any position in the text history looking just like texts. Ad creep just keeps creeping. Policy shifts, old standards are forgotten. Getting the paid version isn't a bad idea. Just sad to see it happen this way.",2
com.textra,Gerald Markowitz,"I have been using the pay version of Textra for quite some time. Some features that are helpful: 1. You canâ€™t send a text to a contact without the contactâ€™s phone number being identified as a MOBILE number. So, you canâ€™t accidentally send a text message to a land line. 2. Their support is excellent. Every question or issue I have had with my phone is answered almost immediately. 3. There are several customizations in the settings that let you have the display of messages the way you want it",4
com.textra,Shenell Griffin,"Was loving the app, then suddenly couldn't attach photo to a text. Please check this out so I can come back!",4
com.textra,Jeff Petersen,it's fine. no reaction emojis.,3
com.textra,Tom Nyenhuis,Of late the app has developed a bug when sending pictures. The text you write gets sent but not the pictures. It's comes up with an exclamation sign like this...!!. I have sent 2 emails with screen shots and no reply from textra or any acknowledgement from them.,3
com.textra,Alecia Keegan,UPDATE: Now been using this app since 2015. It's always getting better. Just wish you could add and remove people from group chats. _____________________________________ Just switched from the dreadful Go SMS Pro downgrade. I am really liking this app. Going to stay optimistic and look forward to some good upgrades. ðŸ˜Š,4
com.textra,Christopher Boerstler,My go-to for messaging. 2023 and still using it as my default messaging app. Love it!,5
com.textra,Mary King,Does the new update require that Google Play Store be enabled? I recently had updated my Samsung S21 to Textra 4.60. I am a pro-user. The update would not allow me to disable Google Play Store. I don't want to be forced to keep an app enabled that forces updates and uploads apps without my permission.,4
com.textra,Kapi M,love it and really like the new refresh,5
com.textra,Donna Frullate,Love it,5
com.textra,Scott Bank,Best in class texting app love the ability to schedule text messages. I always remember things late at night but don't want to send a text then and wake someone up!,5
com.textra,Daniel Dufour,"Love the app, just wish they would slightly modernize it a bit",4
com.textra,Gemini Domino,"No longer works on rooted Android. Rolling back to the last working version (which was working fine before) brought back the issue where incoming and outgoing texts from/to contacts were split into two different conversations, and support hasn't been able to figure it out. After years, I've had to switch to another app.",2
com.textra,Matt Hadley,"Fantastic app. Nice customizations, flexible settings. I can get it the way I want it, which is the main reason I've always used Android.",5
com.textra,kevin hutch,"Amazingly Amazing ! what more to say ..... Best since using go sms yrs back when i was into heavy customising.. Now Textra is just not over the top with cartoon themes ect, it's just lovely to look at ...Feature wise 100% the best there is on Android even gives you the choice of using iOS style emoji's if that's your thing?! Best messaging app in every way. Well deserved 5 stars!",5
com.textra,Craig Mann,"Too many annoying ads pop up now. Disappointed. Returning to AT&T MESSAGES app. No ads! 3/14/2023: So I tried TEXTRA again and YES, ads MOST DEFINITELY POP-UP at top of page where you select who you want to text! EVERY SINGLE TIME that I use the app. Ridiculous! Ruins an otherwise, decent texting app.",3
com.textra,Hilda Peacock,"It was good, I liked it, each time I needed to return an answer it said I would be charged, I changed text several times due to them going to my bank taking $2.12 each time I replied an answer why was I told this is free?",3
com.textra,Vizzle Bossman,Great sms app,5
com.textra,Odonata,Been using textra for a very long time. It's the best. I have the pro version. There was a period of time I stopped using it due to bugs I want to say like a year ago or something and the developers contacted me immediately and eventually the issue was resolved with a few updates and I went back. The customization with this app is amazing. The delay sending feature is fantastic. A lot of things within textra is streamlined So it's easy to find settings and change things.,5
com.textra,Michelle Obioguchi,It's great and looks so much better than the basic messages on the Samsung S phones. I'm used to now which you can customise. Now I have it on my S23ultra and am loving it. I also. Love how you can retrieve a deleted message if you made a mistake deleting it. ðŸ™‚,5
com.textra,Max Kalski,"So I really like that I can set specific tones when i get messages from specific numbers. What I find mind boggling is you can't send picture messages. That seems so redimentary of a phone function since like 2005. Every time I want to send a picture, i have to switch to a different text messaging app JUST for the picture, then go back to Textra... In fact i might as well now look for another app...",3
com.textra,Jerry & Rita on The Lazy K,"Wish there was a way to save all messages to a file for transfer without using or paying for textras cloud. I don't like putting my texts on another cloud. Otherwise app is very nice. Using ""Delicious' "" recomendation works just fine Thanks",5
com.textra,Karen Konczyk,I want to website listed but didn't tell me anything. Looking for all the things I can do with Textra app.,5
com.textra,Jon Alder,"Edit: I will give you two stars just because textra is the best. That being said: Why can't customize the sent sound? PLEASE Remove Keep!! Needs: ***ARCHIVE, Quick scroll bar, folders for threads, color of threads depends on replied/opened/read status. Thank you! ðŸ’œ",2
com.textra,rubber duky (fade2black),The latest update says bug fixes..... It runs perfectly there's no fixing needed.....love it.... :),5
com.textra,Mundo,"I really Love the app, but wish I could use it with my galaxy 5 pro watch. Im going to have to discontinue its use to get the full benefits out of this watch. Update: I still cant use the app on my watch to its full potential like the other apps, but still love using textra.",5
com.textra,claire lynette,3/14/23 Ad supported version now has audio/video ads. I'll be going back to the native messaging app. 2/23/23 I contacted Textra customer service and there is no solution. --- 2/9/23 Ever since the last update (I use Android 13) recording voice notes in MMS texts doesn't register that the app is active so when my screen goes dark during a recording it is not saved. It also cuts off playback of voice messages. It never did this before so it's frustrating and why I can't give five stars.,2
com.textra,Tom Syrett,I have tried plenty of SMS apps and this is the best by a country mile,5
com.textra,Kathie Christ,Reliable and easy to use,5
com.textra,NYC AFTER-HOURS,"Why is VERIZON which is not my CARRIER tracking EVERYTHING and I mean EVERYTHING on my phone through this app? It's advertised as a NO DATA SHARING APP... LIE it allows Verizon to track everything. For example my texts, my screen resolution, my battery consumption, my state, my county, my city and the LIST goes ON and ON. NO DATA SHARED IS A LIE. Truth is these apps should have to disclose who owns them, what information they take from users and who benefits from OUR INFORMATION BEING SOLD!!!",1
com.textra,Ralph Breen Sr.,So far so good. Pretty decent Texting/SMS App. Time will tell better.,5
com.textra,Geo C,"I'm still using the pro version after 7 years, now on a Samsung S22 Ultra. It never messes up. I can make it look as pretty as I want to. Perfect! ðŸ˜ƒðŸ˜ƒðŸ˜ƒ",5
