Package Name,Reviewer Name,Review,Rating
xyz.klinker.messenger,Johan H,"I just noticed, the text messages in pulse are a) no longer sorted in date/time received order, and b) in the main list it no longer shows the most recent msg (either sent or received). I see there was (evidently) an update 2 days ago. It seems these issues have been recently introduced in the latest version?",5
xyz.klinker.messenger,S Davi,"I used Google Messages to begin with, but the spell checker didn't work on my tablet, so I tried MightyText and it worked great, but the cost was outrageous for essentially a spell checker. So I tried Pulse, and like Messages, no spell checker. Pulse said it was the keyboard app. I said if it was it wouldn't work in MightyText. Uninstall! My solution was getting a multi device keyboard and just switching to my phone to text, voila! No headaches, no expense! Could I get that refund you promised?",1
xyz.klinker.messenger,Mark K,"Just noticed that Maple bought this months ago. App is good, but not hanging around to see what garbage they are well known to add. Edit: Looked at reviews after not using this for 2 years. Appears I was right about Maple Media removing features for extra money.",1
xyz.klinker.messenger,MARK D,"For a PAID app, it should be way easier to do a simple password reset. They instruct you to go to MY ACCOUNT, but there is nothing in any app menu that shows that. Also, the app will not send any GIFs. They appear in your own text view, but the recipients never see them.",3
xyz.klinker.messenger,KBK,"After the update, the scheduled SMS feature has been limited per day, which causes inconvenience, now switched to Google SMS which has unlimited Scheduled SMS per day.",1
xyz.klinker.messenger,Rich,"Message delays are now limited to 10 a day and you want me to pay for unlimited usage? Yeah, I'm not going to succumb to your capitalistic nonsense. Just another company trying to create a subscription model. Screw you guys. Scheduled messages are free with Samsung messages and Textra. Send delay was the only reason I used this app, but now that I see I can use those features for free with Textra, I'll happily uninstall this app and i encourage others to do same. Uninstalled",1
xyz.klinker.messenger,jc denton,Paid for a full year got a full day,1
xyz.klinker.messenger,Manuel M.,Mms issue. I can't receive any pictures or other by mms,1
xyz.klinker.messenger,Jonothan Hope,Most features work well but contacts that are on my phone don't show up. Makes it very frustrating to use.,3
xyz.klinker.messenger,Marc Schlesinger,Decent but greedy product. Went from $14.99 to $99.00 for a lifetime subscription.,1
xyz.klinker.messenger,Piyush singh 732 vloger,tis app is very intersting becuse veery halp fully gaget,5
xyz.klinker.messenger,Lil Khap,Mariowilm,5
xyz.klinker.messenger,Miss Tiffany Green,I researched to make sure customizing the background would be possible before subscribing for 1 year. Only to discover it actually isn't possible to add your own graphic to the text background.Very disappointing and going to cancel subscription.,3
xyz.klinker.messenger,j storry,I liked it at first then it had issues and I gave up and went with another app,1
xyz.klinker.messenger,Sharon Wong,"Yay! Finally, i found an sms app that is fast and has NO ads!! Ads are so annoying! ðŸ™„ Luv this! Does this have any disappearing messages option? Thank you!",3
xyz.klinker.messenger,J. Merdas,Started requiring subscription and payment for simple function as scheduled sms where all other sms apps such a simple function is for free,1
xyz.klinker.messenger,Shafiq Abdo,"Last update the feature to make a special ring tone to private messages was removed, we wonder why?",2
xyz.klinker.messenger,"Heart To Heart With Heather B, LLC","Edit:(3-14-23) Zero stars. I can now only send ONE delayed msg/day. Delay msg was your best feature. Why remove it & try selling us an upgrade to +? That is stupid! ------- (2019) I am very easily satisfied. I bought a new phone and severely missed the ability to schedule messages. I searched high and low, to no avail. I found this app in the wee hours of the morning. I can once again schedule my msgs. Happiness!!!",5
xyz.klinker.messenger,John Smith,"Uninstalled. After using for sometime I was going to pay for this App, but subscription at $150AU per year, and the almost constant nag to upgrade, got tired of it and uninstalled. I have paid for many Apps, but I'm not going to be ripped off under the cloak of ""subscription"", same reason I no longer use photoshop. It's just a greedy way to get more out of you. As a suggestion, why not have a cut-down version that does not have cloud storage",1
xyz.klinker.messenger,Tonia Brown,This app is horrible,1
xyz.klinker.messenger,Donald Brown,GREAT APP,5
xyz.klinker.messenger,amjad panhwar,good,5
xyz.klinker.messenger,ÐÐ»ÐµÐºÑÐ°Ð½Ð´Ñ€ ÐœÐµÐ´Ð²ÐµÐ´ÐµÐ²,The text color and the background don't match! I cannot read the text!,2
xyz.klinker.messenger,Yo Kiry,limited send delays? how does it make sense to lock a previously free feature behind a pay wall unannounced?,1
xyz.klinker.messenger,A.J. Hernandez,"Update: I uninstalled this app. I got tired of people not receiving photos or videos. It's embarrassing when I can't send someone a photo or a document scan. The app started great but went downhill. Do not download this app, it's a waste of time. Old review: I really like this app and have been using it for years but recently people are not receiving any photos or gifs that I send them.",1
xyz.klinker.messenger,James S,"Had an issue receiving messages and they were awesome! They found out the problem, legacy subscription, and upgraded me to the current one for free. It has great privacy features and great people running it.",5
xyz.klinker.messenger,David Tucker,"Beautiful, simple design, nice features, and solid performance. Seamless backup - install on a new phone, login, and all texts and attachments are available. Nice PWA app allows accessing your Android phone's texts on an iPad.",5
xyz.klinker.messenger,Hergy,Works great even though I have no data plan which means I can not send MMS. Conversation archive feature and Blocklist feature is why I gave it 5 stars. Thanks for a great app,5
xyz.klinker.messenger,Timura Blackee,Grt app u better install too,5
xyz.klinker.messenger,Miss Tunes,"Pulse used to be a good texting app. Now it deletes the characters on my texts just out of nowhere, or completely shuts down. Pulse should include the feature where you see if when other person is typing, allow attachments to remain in scheduled msgs before you select it to become a scheduled msg, offer more fonts, emojis and an undue or Control Z feature, allow 3 seconds before sending and compete with Apple by offering an edit or delete after sending. You want 5 stars, then earn them!",1
xyz.klinker.messenger,N H,So now you're Pay walling the send delay feature. Something that was already an included feature. How scummy can you be? What a joke.,1
xyz.klinker.messenger,Scott Watkins,"Has all the features and customizations I'm looking for, well executed app! Edit: Dropped a star since scheduled messages are now limited to 1/day in the free version, also limits the number of delayed messages. Will be finding another app.",4
xyz.klinker.messenger,Alejandro Keller,Pay yo receive sms? Lol,1
xyz.klinker.messenger,Lin Ace,The action notification is very useful. But buggy with bubbles. Need star or pin or lock a single message.,5
xyz.klinker.messenger,R. D. S.,"NOT SURPRISED WHATS HAPPENED WITH THIS APP. THE PREVIOUS OWNER RAN THE APP RIGHT AND IT WAS OPEN SOURCE. MAPLE MEDIA BUYS AN APP AND RUINS IT. THAT IS PRECISELY WHATS HAPPENED HERE SINCE IT WAS SOLD A FEW YEARS AGO. SHAME ON YOU MAPLE MEDIA, YOU RUINED A WONDERFUL APPLICATION. GET READY BECAUSE MORE FREE FEATURES WILL BE PLACES BEHIND A PAYWALL. TYPICAL MAPLE MEDIA. SMH",1
xyz.klinker.messenger,MissSD,"This app know sucks!! I will be looking for another app to use. As usual greed took over and they are changing for basic functions. One of the main reasons I used this app was for the ability to send delayed messages. Its bad enough they don't save your messages so that if you get a new phone the messages automatically transfer, but I'd made peace with that.... But these updates are just unnecessary typical greed. Gosh I knew it was too good good to be true. ðŸ™„ Another one bites the dust! âœŒï¸",1
xyz.klinker.messenger,NASIR Ziauddin,Very nice,5
xyz.klinker.messenger,Norry Messina,"I've used this for a long time but over the last couple of years it has started asking to subscribe more and more often for various features. The most recent is delayed send. I paid to remove ads. Now it wants me to subscribe to use that feature and disabled it. Will be looking for another app. I HATE subscriptions, especially for a feature that does not use their servers, like delayed send. Its just greed. My review stands. There are alternatives Cheaper too. Just as featured.",1
xyz.klinker.messenger,T W K,Won't send texts. Receives text. Had a problem with this last year. Then you bug me to buy it.,2
xyz.klinker.messenger,Christian Miller,"Well, after feeling this app was no longer getting love (RCS) I switched to Google Messages. While they auto filter spam messages, they don't clean up old messages nor 2FA like they say they do.... So I'm back to Pulse. While others are complaining about paying for updates, I became a lifetime subscriber years ago.",5
xyz.klinker.messenger,Todd Glauser,"Great app. Love it. Update 2023. This used to be 5* for me but I when I switched phones I lost many of my messages. If I uninstalled and reinstalled messages came back for the last person i texted. This was tedious and last two times i did this, it didn't work and actually reverted. Had to go to a different app.",2
xyz.klinker.messenger,Evagelos Tsoulos,"I enjoyed the app for a long time, but they recently limited how many delayed sends you can use per day. Once you ran out, you would be prompted to pay for the premium version. Since that was my default setting, this popped up everyday. That, and the annoying iPhone users with their ""so and so liked an image"" texts are the reasons I switched to a different text app.",3
xyz.klinker.messenger,Tailor Jai,nice app,5
xyz.klinker.messenger,Brandon Sylve,"This app used to be great, but has now begun locking more and more features behind a paywall for their subscription service. A subscription to send text messages? No thanks. I'll be looking for another app that doesn't claw back features from its users.",2
xyz.klinker.messenger,Michael Adey,Scheduling messages is a lifesaver because life sometimes just gets too busy so setting this to send at a later date is awesome. love how easy the app is to use and the private messaging come a in handy too sometimes ðŸ˜‰,5
xyz.klinker.messenger,dancinglikeagirl,"Used for a month untill I realised I was not receiving sms from at least half my contact list? Ttied to trouble shoot it for hours playing with my settings ,even deleted all my old sms as that apprently can cause this with pulse but still not working. Sms works fine when I switch to other apps so its a pulse issue. Its a shame as I loved the interface and features. Another issue is even though I upgraded to the premium version it still prompts me to upgrade even when I'm signed in.",2
xyz.klinker.messenger,Eric Petro,"One of my favorite parts of the app was delayed sending, but they started limiting the number of times you can do it per day without paying. Besides that the app is just fine. So, easy decision to uninstall since there are so many other options out there.",2
xyz.klinker.messenger,Jonathan Hinekellar,"Using Android. This app is clumsy / inconsistent. For example it suffers from a typical flaw found in most widespread app interfaces, which these companies purchase to build off of; bad scrolling. I sent an SMS image --usually this app auto-scrolls to the bottom of the conversation list, to cue me that the image was sent. This app failed to do this on a certain image send, so I thought the app hadn't sent the image. So I sent the image again and the app did the same confusing thing. Uninst",1
xyz.klinker.messenger,peter â€œballdontly33â€ jacob,"Great the past 2 years! Now, saying bye-bye. I used the ""scheduled text"" feature with no problems! Now u have to pay $20 a year to use a feature I rarely used!",2
xyz.klinker.messenger,Karen Kropf,"another update: I love that I can pin important conversations but I'm sad the schedule message option restricted to one per day. Update: love it. Let's me customize notifications now. I love this app EXCEPT that it doesn't send the notifications! It lets me customize them by person as an option, but none are received. Its as if there is a secret ""silent"" setting I can't find. Had to stop using it because I missed so many text alerts. =(",4
xyz.klinker.messenger,Tim Laffoon,Pretty cool,5
xyz.klinker.messenger,Aakash Nawab,Don't be so greedy. 1 star because of Delay Message option is now for pro version only.,1
xyz.klinker.messenger,Claritza Arocho,Muy buena,5
xyz.klinker.messenger,Shannon Haggarty,Works great on phone and laptop. Registers on my TCL Google TV but will not accept display over current app setting. Otherwise 5*.,4
xyz.klinker.messenger,tom cctomob,"Solid app with shallow learning curve. I almost never use subscription apps, but this one is well worth $20\year. View, receive, and send sms from tablet, phone, & pc. I really suck at tiny little keyboards so being able to use computer is great.",5
xyz.klinker.messenger,Greg Stevens,I really like it.,5
xyz.klinker.messenger,Michael G,Overall app functions well but not extras on the free version and they now charge if you want to schedule texts or delay sending on more than 10 texts per day.,2
xyz.klinker.messenger,EDWARD,Thank you so much for resolving this problem and retrieve my lifetime license,5
xyz.klinker.messenger,Carson Barry,"The schedule message function, which is fully executed locally on my device and uses no servers or anything that should induce an added cost to the developer, is now a paid feature. If it is *not* executed locally, that is even worse and I am left to pity the devs that had to implement it.",1
xyz.klinker.messenger,Nicky Thompson,It was nice until I needed to start paying for features I've already been using for years on the free version,2
xyz.klinker.messenger,Thomas Autry,"Very nice sms app. I've used a lot of them and this is the one that i have settled on. After several years, I STILL think this is the best one. I love the fact that you can schedule messages to be sent in the future or to be sent at regular intervals. Also, there's a web interface so you can send/receive messages from your browser. This is the text app you have been looking for.",5
xyz.klinker.messenger,Caleb Wade,Be ready to pay for texting. This app charges for every additional feature that's free on other apps.,1
xyz.klinker.messenger,Tim Schmoker,Beaks notifications. Everything works great for a few days and then all my notification sounds on my device stop working. Uninstall the app and they work again. Reinstall and after a few days everything is broken again.,2
xyz.klinker.messenger,Mike Mullins,"Was a five star app. They just put a limit on delayed send, forcing users to upgrade to the paid version. In reality this move will just drive users, myself included, to find other text messaging solutions.",4
xyz.klinker.messenger,Adam Branson,Demanding money for features of the app after an update. I will look for a new app.,1
xyz.klinker.messenger,J P,Exactly what I was looking for. Works perfectly with my Android. But lowering my rating to 3.5 stars since I receive so many duplicate messages. Wish there was a fix for it?!,4
xyz.klinker.messenger,Sherry L Moon,"Up until this last update, I have LOVED this app. Now suddenly you've decided to charge for every little thing. Delayed message sending, scheduled message limits, etc. I will be finding a different app.",1
xyz.klinker.messenger,Matt Leikam,"I've used this app for years and loved it. I originally downloaded it because I could send out texts with a predetermined delay. With the recent update, that feature is now locked behind a paywall. I feel this is just the beginning of locking previously free features behind a pay wall and I want no part of that. I will be switching to a new app.",2
xyz.klinker.messenger,Superfly Sanchez,"for many months, the app worked well with my Android tablet; however, since an update several months ago it is practically worthless on the tablet. Every ""fix"" the developers suggest does not work. I'm now paying for nothing and being forced to find another tablet texting app.",2
xyz.klinker.messenger,Devin Ikerd,"Edit: Used to be great, but got bought out and the new owners are charging ridiculous prices for what used to be free features. Do not recommend. Currently looking for a replacement.",1
xyz.klinker.messenger,Vicki Cudanin,Love the option to create message templates and scheduling.,5
xyz.klinker.messenger,Joseph Contreras,Slowly moving features to the paid version. At some point there'll be no reason for the free one. Good luck with that.,1
xyz.klinker.messenger,Apple Id,Excellent app. Best for messaging you can also scheduled to send a message,5
xyz.klinker.messenger,Blake Moody,"They're beginning to paywall features that were previously free (delayed messages, schduled messages). Use something like Signal, it's open source and free.",1
xyz.klinker.messenger,Kathy K,"Very reliable with lots of nice features. Have been using this for a couple of years now UPDATE 2/27/23: Since most recent update, buggy for private messages. I don't have a passcode on mine nor do I want one. But if I want to look at my private messages, I keep getting prompted to enter a passcode. Then I hit enter for no passcode but it doesn't take me into private messages. Works on 2nd try. VERY ANNOYING",3
xyz.klinker.messenger,J M,Great sms with great features and customization.,5
xyz.klinker.messenger,JEHC Gundersons,"Been using this app for years, but now I am unable to schedule more than one text per day without buying a plan. I will be finding a new text scheduling app.",1
xyz.klinker.messenger,Bazyl Webber,"Â£22 a year for the features that others have for free? Come on! I don't mind supporting a developer. Really, Â£5- 6 a year? Why not, happy to do that. But Â£22?",1
xyz.klinker.messenger,Tswj Joe Kue,"""the best messagin app."" It was the best, until you're forcing me to pay to use the ""delay"" send. I only get 10 delay sent messages per day? Not cool! Downloaded Textra. Bye pulse.",2
xyz.klinker.messenger,Michael Nocera,"Send delay is now a paid option. Customer service has not responded to my emails regarding an issue. Time to delete, I'm assuming people will follow.",2
xyz.klinker.messenger,Glenn,"I love this app. I've never had the issues I read in other reviews. I'm probably a basic user just texting to family and friends, but I have used the schedule text option several times with no trouble at all. I do get an occasional request for the plus service, but compared to other free apps, that's not even an issue here. Great app.",5
xyz.klinker.messenger,David Bann,This app is decent but I wish it had more functionality I would like to be able to reply directly to specific text messages,3
xyz.klinker.messenger,Sharron Walker Kemp,Love it. So very useful.,4
xyz.klinker.messenger,J Bon,I can not import a custom notification sound for contacts. I can on my old phone but just got new phone and the add notification sound button does nothing if I click it.,4
xyz.klinker.messenger,Mark Oliver,"Did I miss something.... Now only have 10 messages for delayed send per day else I have to subscribe? I've been using this app for years because of that feature. I either buy my apps or use free, but absolutely will not do subscriptions. The stock app on my phone will do just fine. TaTa",1
xyz.klinker.messenger,Mukibi Jonathon,Good,5
xyz.klinker.messenger,Robert Kachroo,"Update: Reduced to two stars. While it's a great platform, it seems like there is a push to subscribe. Latest is you only get one daily scheduled message allowance. Assuming more core features will face the same fate. I get why but for my needs going back to Google Messages, Chomp, or Textra.",2
xyz.klinker.messenger,Quackz,"Was a great app, but now they are charging for simple features that have been free for quite some time. If you're looking for an SMS app, look somewhere else. Pulse is no longer worth considering.",1
xyz.klinker.messenger,Geo Kidd,"The only reason for which I was using this app, was for it's sms scheduler function. Unfortunately, this was just limited to just a single sms / day, which turned the app to a useless app. It's a shame. Uninstalled it. I understand that the devs have to make money, but not by removing the very most essential functions, that separate it from the competition.",1
xyz.klinker.messenger,Chris Wierichs,Nice app and it allows scheduling the time messages are sent!!,5
xyz.klinker.messenger,Michael Minczeski,"Best most feature rich text app I've found. Reliable and always works. Delayed sending is nice, blocklist is nice, 5/5. Edit: delayed sending is now behind a paywall after 10 messages. I am now looking for a new SMS app",3
xyz.klinker.messenger,Kevin Stringer,They are now saying delayed massages is a new feature yet it has had it as long as I have been using it. Now they've made that feature premium only. They didn't even change anything. At least add a custom amount of time or something to say it is new.,3
xyz.klinker.messenger,Shelby Jones,"This was a great substitute for many years, but now they want to charge for some of my favorite features and I will just pour a new app.",3
xyz.klinker.messenger,Courtney Crittendon,Good app overall but now all of a sudden I'm not getting texts that people are sending me!! Wth?!,3
xyz.klinker.messenger,Taylor smith,This app used to be good. In fact I bought a lifetime license. Thought I'd go back to it since signal is dropping sms. Can't log in. I simultaneously don't and do have an account. And instead of paying the 10$ lifetime I'm now being forced to buy a lifetime for 99$ on a new account. Garbage app and I'm not going to buy something way overpriced I bought years ago. Go find another app. It's not and never will be worth 99$. That's from someone that used the buggy thing for years.,1
xyz.klinker.messenger,McPrime,"Pulse SMS does not have an option to mark ""priority conversation"" inside conversation notification settings. Testing other apps (signal, Google messages) and they DO support this feature. Please developers, I'm begging you to add support for priority conversations. For the most part pulse is great. Wonderful UI, good features overall, extensive theme customizations. I want to make pulse my new primary SMS app and would even be willing to pay the sub fees if only this one feature could be added.",3
xyz.klinker.messenger,Charles Tshitenge,tres bon,5
xyz.klinker.messenger,Julianne Jackson,"Have used this app for years on 3 different phones, paid for the monthly subscription to use on different devices. Today I tried to use it on my desktop like normal but it said my subscription had ended. Odd since I pay monthly but maybe have to re-up it after a year? So did the new subscription, opened the app in my phone and EVERYTHING was gone. All my messages and settings. Support has not responded. Syncing is not working. Restarted my phone and now I can't even log in.",1
xyz.klinker.messenger,Sam Kwong,Very disappointed. Only reason I chose this app was for delayed messages. Now they want to charge $20 per year. Absolutely disgusting.,1
xyz.klinker.messenger,K.B.M. N,Need pricey subscribsion to work. Not for me.,1
xyz.klinker.messenger,Chris Georgeson,This is great. I just wish it was easier to get to some of the settings a bit easier in the UI. I've been using Textra for 7 years and love that UI but the amount of customization with pulse and native browser support made me switch.,4
xyz.klinker.messenger,Rasheda Council,"I've had this app for almost 3 years now. I get the latest update and now they want to charge you for sending scheduled messages. You get a limit but it used to be free. They want you to upgrade to pulse sms+. The world is funny and greedy...this app wasn't popular years ago but now that it is, they want to charge you for what was free. It's like can we (subscribers) get a thank you for being with you for so many years and providing input to your successful app....smh",3
xyz.klinker.messenger,charles Thitenge kande,tres bon,5
xyz.klinker.messenger,William Frieszell,"Willing to pay for your app, but 30 bucks a year to subscribe to what other apps do for free is insanity.",1
xyz.klinker.messenger,John Peterson,"Paid for lifetime subscription, app no longer acknowledges I even exist. Avoid.",1
xyz.klinker.messenger,Jeff Bouton,Zero support after paying for the year.,1
xyz.klinker.messenger,LoreFreak,I really like this app. But not a fan of the latest update push for me to buy plus. I work third shift I often schedule my messages to arrive during day people hours. Being limited to one scheduled message a day is not fun.,3
xyz.klinker.messenger,Jackson Horn,Archives messages kind of good.,4
xyz.klinker.messenger,Jay Murphy,I no longer receive messages since switching to this app. Pretty useless. Wish I could get my twenty bucks back. Would not recommend. 0/10,1
xyz.klinker.messenger,Denis Santerre,I was not receiving or sending all my texts.,2
xyz.klinker.messenger,Jason Winney,Not a good experience with this app I'm afraid,1
xyz.klinker.messenger,A Google user,"Downloaded this app for my new phone which I've only been using for a couple of months now & the app was fine for the most part. As of late though, recipients are not able to receive my pics & for whatever reason, I haven't been able to receive theirs. I sent an email for tech support & have yet to receive a response. I'm going for an alternative app.",2
xyz.klinker.messenger,Dawson Walker,"The app erased several texts between a contact and I without warning or notification, and I lost dozens of important photos in it. And now they've made delayed sending, the best feature, a paid feature after a certain number of messages. Boo.",2
xyz.klinker.messenger,M Johnson,"ATTENTION! DO NOT UPDATE * If you update to the February 2023 version you will only be able to send 1 scheduled text per day. This developer won't tell you in the what's new section, but they have removed this feature to get you to buy the premium service. Once you update you can't go back. Another example of a company removing features and telling you their product is now better. Deceptive and dishonest. I will anxiously await their copy and paste response that they post on every review.",1
xyz.klinker.messenger,A Google user,"Update: Privacy and Terms of Use have dramatically changed without notification. Maple Media will share your data with the US government, or any government. Unbelievable.. deleted. Update: Fix issue with deleting message being written when the phone switches from portrait to landscape. It constantly deletes my texts in mid-type!! Well designed, looks and functions much better than the native messager, which could hardly look worse on Oreo. Well done and thanks for a good alternative.",1
xyz.klinker.messenger,David Brody,If it had Chat head text notification pop-ups like Mood does I would switch to it in a minute,3
xyz.klinker.messenger,M. â€œLord SnebMeisterâ€ S.,"I've been using pulse for a very long time. Even though I upgraded my device to an Android 10 which has many similar features, with a PAID ACCOUNT, it still backs up your messages, allowing all the SMS to be transferred from an older device. Update 20230217: Messages delayed recently using Tracfone as provider.",4
xyz.klinker.messenger,Ashley 1960 Mackielonnie,Ok,4
xyz.klinker.messenger,Jason Harrison,Was a 5 star app but new update put a limit on text delay unless you pay,3
xyz.klinker.messenger,S â€œSherryâ€ W.,I just got an update I really give u a big FAT zero ....On your app now can send 1 text a day unless I subscribe to the upgrade ....going to find a new app for texting,1
xyz.klinker.messenger,Dominic Crowe,it is no good,1
xyz.klinker.messenger,aaron peterson,Nagware. Don't want a SaaS.,1
xyz.klinker.messenger,j -a -m -e -s,"Got this cause it's one of the few sms apps that let you transfer all your old messages to new phone (paid version only) & it can work on multiple devices. Also, very customizable. Unfortunately, it couldn't send/receive gifs properly (on a Pixel 5), so ended up going back to Google Messages. Otherwise, a nice app",3
xyz.klinker.messenger,A Google user,"Since update Texts aren't working correctly, and as other people have having problems with thie Notifications. There are no badges or Ring sounds anymore. Love this App.,But it's not working properly thanks .",1
xyz.klinker.messenger,Francis Lesui,"great features, too many to list. check it out. it's worth it. *Edit 2/14/23* Been using this app for years and loved it but like other people here I cannot login and have gone back and forth with support to no avail. I'm considering taking my subscription elsewhere.",2
xyz.klinker.messenger,Michale,Yeas,5
xyz.klinker.messenger,S.M.G milton,Awesome,5
xyz.klinker.messenger,Laura Bruno,great texting app. lots of flexibility,5
xyz.klinker.messenger,Sanchit,Useless app. Stupid payment popup appears even before it let me tries anything.,1
xyz.klinker.messenger,Nikki H,Charging people to use a chat app is ridiculous.,1
xyz.klinker.messenger,Scott Linscott,Love the autoresponse option,4
xyz.klinker.messenger,Dhexter Dela cruz,"It was ok on the 1st week im using it, all are working correctly and i receive messages instantly, but after a week messages not coming anymore even it was sent and even within the day i didnt receive the message, otp cant receive after a week ðŸ˜“ðŸ˜¥",2
xyz.klinker.messenger,Tim Ashcraft,Messages are constantly failing to send,2
xyz.klinker.messenger,Orn Wilson,Excellent cross-device and web messaging!,5
xyz.klinker.messenger,Ray Williams,great service,5
xyz.klinker.messenger,M S (PD KSC),"I bought the pro version of this app, because I wanted my SMS client to actually work well, and it's been a disappointment. First, video and image quality is TERRIBLE; so pixelated recipients can't tell what it is. (I've tested against other apps w/ the same content and it looks fine.) Delivery is also unreliable/sporadic; I've already missed messages. Not the quality I expected from a paid app at all.",2
xyz.klinker.messenger,Saiful islam Rahin,good,5
xyz.klinker.messenger,Mike Johnson,I have been using this app for a few months. But when I had to return my phone under warranty for a new phone (same make and model) the app would not give me the ability to transfer over my saved SMS and attachments to my SMS. from my old to new without signing up for their paid account.,2
xyz.klinker.messenger,William Sherrill,The whole reason i downloaded this was the private message feature it was good before i updated now when I'm in private messages and hit home and come back to my messages it's still in the private box when it used to take u out when u hit home and you had to sign back in private box please fix!!! Fuccn sucks now bc of this i should never update this the reason i don't update these fkkn apps bc ya get big and forget small quality things,2
xyz.klinker.messenger,L. A.,Used to like the app but now its blocking off any and all use with the registration popup for Pulse SMS+ .,2
xyz.klinker.messenger,Sam Kadel-Garcia,pretty good app - works on both desktop and phone which is a really useful feature and has scheduled messages. wish its desktop app was better optimized but such is life,4
xyz.klinker.messenger,Charlene Smith,Good way to communicate with others. I appreciate the ability to write messages to send later. That way I don't disturb another persons sleep. I am often up early and write messages then. I am discouraged by the ads. There are too many and they block the view of what I am working on.,4
xyz.klinker.messenger,Tristan Gladue,Was looking for something to replace the stock message apps and this one does it perfectly. Great customization options plus a choice to upgrade to pro for more options though pro is not needed.,5
xyz.klinker.messenger,Inked,"Sent the developer an email last week asking a question about their ""subscription"" and still haven't received a reply. Also can't try this app before syncing all messages to their server and making it your default app. Maybe the development for this app isn't what it used to be.",1
xyz.klinker.messenger,DJ H,Great app. Love the ringtone customization,5
xyz.klinker.messenger,David Pinsky,"5-star review in 2020. Used pulse for years and loved it but now it does not reliably send or receive messages. Maple team, please fix this app! I can no longer use or recommend it.",1
xyz.klinker.messenger,Matthew Jones,Every text message was displayed twice on my car. it was annoying,3
xyz.klinker.messenger,Sardar Toqir,"Im using thus app for a few months so far I'm fully satisfied, well done keep doing good job",5
xyz.klinker.messenger,Justin Hodge,"I am , sadly, updating this review after happily using pulse for years. I was concerned when maple media purchased Pulse and now I can only say my fears were right. Having been a long time subscriber my account suddenly stated that it was not a paid account when trying to use pulse desktop (as that was my primary reason for using pulse) yet I continued to be charged a subscription fee. This once great app has fallen into technical disrepair and this monetary attack is the last straw.",2
xyz.klinker.messenger,Isela â€œPecositaâ€ Munoz,Not good for cheeting husbands No es bueno para hombres infieles,1
xyz.klinker.messenger,Rose Cox,Nag screen makes this app unusable. There is no value in any of the Pulse+ features besides ad removal and... I'm not paying a subscription fee just to replace the default text messaging app that is unnecessarily bound to Google chat.,1
xyz.klinker.messenger,Wren Varga,"I liked this app a lot, but I have a smart watch now and it's not compatible. If it ever becomes compatible with the Samsung Galaxy watch, I'll switch back to it.",5
xyz.klinker.messenger,Nate Westercamp,I purchased the lifetime version of this application back in 2017. It has been my default messaging app up until recently. It is now asking for $99 for a lifetime subscription. I have emailed the developer/organization multiple times with zero responses. I waited for a couple months before giving a bad review but now it's time. I used to reach out to the developer of this app and they'd respond within a couple days. Whomever is supporting this now does NOT and it's unacceptable. ZERO SUPPORT!,1
